snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2024-11-22,P0004,S017,457,74,6
2024-11-22,P0007,S001,14,100,6
2024-11-22,P0007,S003,468,93,9
2024-11-22,P0007,S005,202,73,6
2024-11-22,P0007,S007,66,38,6
2024-11-22,P0007,S009,485,74,8
2024-11-22,P0007,S011,105,27,14
2024-11-22,P0007,S013,461,36,7
2024-11-22,P0007,S015,82,27,11
2024-11-22,P0007,S017,244,65,3
2024-11-22,P0010,S001,470,56,8
2024-11-22,P0010,S003,28,91,7
2024-11-22,P0010,S005,186,42,12
2024-11-22,P0010,S007,331,34,11
2024-11-22,P0010,S009,433,88,3
2024-11-22,P0010,S011,121,67,9
2024-11-22,P0010,S013,54,66,14
2024-11-22,P0010,S015,47,97,10
2024-11-22,P0010,S017,231,50,12
2024-11-22,P0013,S001,400,51,11
2024-11-22,P0013,S003,463,92,9
2024-11-22,P0013,S005,177,86,4
2024-11-22,P0013,S007,118,93,7
2024-11-22,P0013,S009,432,50,6
2024-11-22,P0013,S011,125,79,9
2024-11-22,P0013,S013,268,100,6
2024-11-22,P0013,S015,339,96,8
2024-11-22,P0013,S017,260,92,5
2024-11-22,P0016,S001,326,84,3
2024-11-22,P0016,S003,100,83,13
2024-11-22,P0016,S005,352,91,11
2024-11-22,P0016,S007,81,59,11
2024-11-22,P0016,S009,492,97,5
2024-11-22,P0016,S011,250,49,6
2024-11-22,P0016,S013,266,82,12
2024-11-22,P0016,S015,281,62,5
2024-11-22,P0016,S017,186,25,10
2024-11-22,P0019,S001,358,95,14
2024-11-22,P0019,S003,439,93,7
2024-11-22,P0019,S005,407,38,11
2024-11-22,P0019,S007,156,27,7
2024-11-22,P0019,S009,351,41,13
2024-11-22,P0019,S011,390,21,5
2024-11-22,P0019,S013,279,46,9
2024-11-22,P0019,S015,58,100,6
2024-11-22,P0019,S017,49,81,6
2024-11-22,P0022,S001,171,29,9
2024-11-22,P0022,S003,93,94,14
2024-11-22,P0022,S005,419,67,3
2024-11-22,P0022,S007,277,97,7
2024-11-22,P0022,S009,143,24,13
2024-11-22,P0022,S011,35,85,5
2024-11-22,P0022,S013,332,73,4
2024-11-22,P0022,S015,145,75,6
2024-11-22,P0022,S017,161,20,8
2024-11-22,P0025,S001,276,40,8
2024-11-22,P0025,S003,419,98,8
2024-11-22,P0025,S005,425,98,4
2024-11-22,P0025,S007,92,79,14
2024-11-22,P0025,S009,22,33,6
2024-11-22,P0025,S011,330,97,14
2024-11-22,P0025,S013,13,62,7
2024-11-22,P0025,S015,160,23,5
2024-11-22,P0025,S017,428,39,8
2024-11-22,P0028,S001,111,30,5
2024-11-22,P0028,S003,329,76,9
2024-11-22,P0028,S005,447,57,3
2024-11-22,P0028,S007,128,71,9
2024-11-22,P0028,S009,212,82,8
2024-11-22,P0028,S011,57,61,8
2024-11-22,P0028,S013,403,75,14
2024-11-22,P0028,S015,357,21,6
2024-11-22,P0028,S017,222,33,4
2024-11-22,P0031,S001,32,74,10
2024-11-22,P0031,S003,487,99,9
2024-11-22,P0031,S005,139,25,11
2024-11-22,P0031,S007,122,62,14
2024-11-22,P0031,S009,365,25,4
2024-11-22,P0031,S011,273,67,8
2024-11-22,P0031,S013,446,96,6
2024-11-22,P0031,S015,201,28,6
2024-11-22,P0031,S017,37,67,10
2024-11-22,P0034,S001,387,29,9
2024-11-22,P0034,S003,22,67,7
2024-11-22,P0034,S005,240,45,10
2024-11-22,P0034,S007,140,78,8
2024-11-22,P0034,S009,437,24,10
2024-11-22,P0034,S011,244,78,10
2024-11-22,P0034,S013,481,62,14
2024-11-22,P0034,S015,135,46,3
2024-11-22,P0034,S017,218,46,9
2024-11-22,P0037,S001,65,94,3
2024-11-22,P0037,S003,454,66,13
2024-11-22,P0037,S005,84,88,5
2024-11-22,P0037,S007,234,97,10
2024-11-22,P0037,S009,440,58,14
2024-11-22,P0037,S011,84,37,10
2024-11-22,P0037,S013,260,54,14
2024-11-22,P0037,S015,400,78,5
2024-11-22,P0037,S017,498,25,9
2024-11-22,P0040,S001,313,29,7
2024-11-22,P0040,S003,284,71,11
2024-11-22,P0040,S005,196,38,3
2024-11-22,P0040,S007,100,58,6
2024-11-22,P0040,S009,207,82,8
2024-11-22,P0040,S011,302,56,14
2024-11-22,P0040,S013,49,68,7
2024-11-22,P0040,S015,160,23,6
2024-11-22,P0040,S017,93,44,5
2024-11-22,P0043,S001,11,76,4
2024-11-22,P0043,S003,390,34,6
2024-11-22,P0043,S005,275,57,12
2024-11-22,P0043,S007,168,67,6
2024-11-22,P0043,S009,358,57,10
2024-11-22,P0043,S011,208,62,13
2024-11-22,P0043,S013,14,90,5
2024-11-22,P0043,S015,94,94,5
2024-11-22,P0043,S017,78,38,10
2024-11-22,P0046,S001,362,23,13
2024-11-22,P0046,S003,284,82,14
2024-11-22,P0046,S005,185,48,4
2024-11-22,P0046,S007,179,81,9
2024-11-22,P0046,S009,309,42,3
2024-11-22,P0046,S011,331,41,9
2024-11-22,P0046,S013,315,53,11
2024-11-22,P0046,S015,99,62,10
2024-11-22,P0046,S017,425,43,14
2024-11-22,P0049,S001,326,88,11
2024-11-22,P0049,S003,374,93,10
2024-11-22,P0049,S005,51,55,8
2024-11-22,P0049,S007,305,31,13
2024-11-22,P0049,S009,186,58,6
2024-11-22,P0049,S011,73,88,14
2024-11-22,P0049,S013,143,20,5
2024-11-22,P0049,S015,144,29,12
2024-11-22,P0049,S017,201,83,13
2024-11-21,P0001,S001,36,65,13
2024-11-21,P0001,S003,175,20,6
2024-11-21,P0001,S005,15,34,3
2024-11-21,P0001,S007,243,65,7
2024-11-21,P0001,S009,223,69,9
2024-11-21,P0001,S011,361,59,5
2024-11-21,P0001,S013,396,22,9
2024-11-21,P0001,S015,205,42,12
2024-11-21,P0001,S017,500,68,5
2024-11-21,P0004,S001,33,22,12
2024-11-21,P0004,S003,125,90,5
2024-11-21,P0004,S005,449,20,14
2024-11-21,P0004,S007,208,60,10
2024-11-21,P0004,S009,300,74,12
2024-11-21,P0004,S011,369,34,5
2024-11-21,P0004,S013,464,55,14
2024-11-21,P0004,S015,137,59,12
2024-11-21,P0004,S017,71,80,10
2024-11-21,P0007,S001,196,91,14
2024-11-21,P0007,S003,172,97,5
2024-11-21,P0007,S005,376,84,10
2024-11-21,P0007,S007,95,59,12
2024-11-21,P0007,S009,312,63,3
2024-11-21,P0007,S011,229,24,6
2024-11-21,P0007,S013,437,27,7
2024-11-21,P0007,S015,390,52,10
2024-11-21,P0007,S017,122,50,5
2024-11-21,P0010,S001,289,35,3
2024-11-21,P0010,S003,342,82,14
2024-11-21,P0010,S005,246,25,10
2024-11-21,P0010,S007,493,62,11
2024-11-21,P0010,S009,43,33,11
2024-11-21,P0010,S011,147,36,4
2024-11-21,P0010,S013,301,53,8
2024-11-21,P0010,S015,239,43,9
2024-11-21,P0010,S017,420,40,4
2024-11-21,P0013,S001,136,85,12
2024-11-21,P0013,S003,66,86,6
2024-11-21,P0013,S005,164,64,12
2024-11-21,P0013,S007,261,84,3
2024-11-21,P0013,S009,80,33,8
2024-11-21,P0013,S011,308,65,6
2024-11-21,P0013,S013,159,90,9
2024-11-21,P0013,S015,29,97,14
2024-11-21,P0013,S017,127,42,5
2024-11-21,P0016,S001,249,58,3
2024-11-21,P0016,S003,200,84,14
2024-11-21,P0016,S005,338,62,5
2024-11-21,P0016,S007,122,39,13
2024-11-21,P0016,S009,46,66,10
2024-11-21,P0016,S011,17,78,8
2024-11-21,P0016,S013,477,74,7
2024-11-21,P0016,S015,74,72,7
2024-11-21,P0016,S017,423,59,13
2024-11-21,P0019,S001,439,83,10
2024-11-21,P0019,S003,80,31,7
2024-11-21,P0019,S005,437,41,5
2024-11-21,P0019,S007,362,84,7
2024-11-21,P0019,S009,492,42,11
2024-11-21,P0019,S011,195,56,4
2024-11-21,P0019,S013,259,38,4
2024-11-21,P0019,S015,75,66,6
2024-11-21,P0019,S017,271,80,4
2024-11-21,P0022,S001,454,85,3
2024-11-21,P0022,S003,249,91,12
2024-11-21,P0022,S005,204,95,4
2024-11-21,P0022,S007,210,93,13
2024-11-21,P0022,S009,444,40,9
2024-11-21,P0022,S011,92,97,14
2024-11-21,P0022,S013,234,27,7
2024-11-21,P0022,S015,369,98,3
2024-11-21,P0022,S017,280,65,3
2024-11-21,P0025,S001,434,53,10
2024-11-21,P0025,S003,135,39,5
2024-11-21,P0025,S005,247,45,4
2024-11-21,P0025,S007,260,57,12
2024-11-21,P0025,S009,160,78,12
2024-11-21,P0025,S011,199,81,7
2024-11-21,P0025,S013,353,100,4
2024-11-21,P0025,S015,450,40,6
2024-11-21,P0025,S017,16,59,12
2024-11-21,P0028,S001,312,47,6
2024-11-21,P0028,S003,184,52,4
2024-11-21,P0028,S005,218,43,5
2024-11-21,P0028,S007,131,22,11
2024-11-21,P0028,S009,215,90,7
2024-11-21,P0028,S011,146,72,14
2024-11-21,P0028,S013,12,43,8
2024-11-21,P0028,S015,176,35,13
2024-11-21,P0028,S017,315,53,3
2024-11-21,P0031,S001,211,46,3
2024-11-21,P0031,S003,115,30,11
2024-11-21,P0031,S005,282,69,8
2024-11-21,P0031,S007,462,51,9
2024-11-21,P0031,S009,437,90,13
2024-11-21,P0031,S011,399,83,13
2024-11-21,P0031,S013,275,50,3
2024-11-21,P0031,S015,333,63,5
2024-11-21,P0031,S017,250,40,8
2024-11-21,P0034,S001,301,76,8
2024-11-21,P0034,S003,31,42,5
2024-11-21,P0034,S005,74,55,14
2024-11-21,P0034,S007,283,63,12
2024-11-21,P0034,S009,130,65,14
2024-11-21,P0034,S011,112,55,10
2024-11-21,P0034,S013,447,33,3
2024-11-21,P0034,S015,445,35,14
2024-11-21,P0034,S017,488,66,6
2024-11-21,P0037,S001,193,20,11
2024-11-21,P0037,S003,156,35,12
2024-11-21,P0037,S005,495,42,7
2024-11-21,P0037,S007,259,32,13
2024-11-21,P0037,S009,473,77,8
2024-11-21,P0037,S011,477,48,12
2024-11-21,P0037,S013,213,49,11
2024-11-21,P0037,S015,83,74,9
2024-11-21,P0037,S017,470,78,10
2024-11-21,P0040,S001,238,82,10
2024-11-21,P0040,S003,439,32,7
2024-11-21,P0040,S005,267,48,10
2024-11-21,P0040,S007,449,62,8
2024-11-21,P0040,S009,143,22,13
2024-11-21,P0040,S011,299,99,3
2024-11-21,P0040,S013,81,82,14
2024-11-21,P0040,S015,500,23,12
2024-11-21,P0040,S017,37,75,7
2024-11-21,P0043,S001,68,90,5
2024-11-21,P0043,S003,173,73,3
2024-11-21,P0043,S005,416,52,13
2024-11-21,P0043,S007,255,32,5
2024-11-21,P0043,S009,482,24,9
2024-11-21,P0043,S011,331,61,11
2024-11-21,P0043,S013,224,40,5
2024-11-21,P0043,S015,179,51,11
2024-11-21,P0043,S017,173,22,8
2024-11-21,P0046,S001,131,76,5
2024-11-21,P0046,S003,292,90,9
2024-11-21,P0046,S005,32,51,12
2024-11-21,P0046,S007,421,94,14
2024-11-21,P0046,S009,104,65,5
2024-11-21,P0046,S011,239,38,3
2024-11-21,P0046,S013,451,25,10
2024-11-21,P0046,S015,60,58,12
2024-11-21,P0046,S017,232,82,4
2024-11-21,P0049,S001,146,38,13
2024-11-21,P0049,S003,182,43,10
2024-11-21,P0049,S005,413,20,9
2024-11-21,P0049,S007,462,97,3
2024-11-21,P0049,S009,280,70,10
2024-11-21,P0049,S011,213,46,11
2024-11-21,P0049,S013,159,33,11
2024-11-21,P0049,S015,158,69,10
2024-11-21,P0049,S017,172,54,7
2024-11-20,P0001,S001,494,23,9
2024-11-20,P0001,S003,215,92,5
2024-11-20,P0001,S005,423,83,14
2024-11-20,P0001,S007,90,31,5
2024-11-20,P0001,S009,365,41,9
2024-11-20,P0001,S011,377,54,9
2024-11-20,P0001,S013,351,29,13
2024-11-20,P0001,S015,89,25,5
2024-11-20,P0001,S017,47,53,9
2024-11-20,P0004,S001,199,92,14
2024-11-20,P0004,S003,127,23,6
2024-11-20,P0004,S005,306,46,10
2024-11-20,P0004,S007,477,30,9
2024-11-20,P0004,S009,310,32,4
2024-11-20,P0004,S011,414,58,3
2024-11-20,P0004,S013,318,37,4
2024-11-20,P0004,S015,16,78,9
2024-11-20,P0004,S017,135,91,10
2024-11-20,P0007,S001,137,50,8
2024-11-20,P0007,S003,245,27,5
2024-11-20,P0007,S005,329,87,12
2024-11-20,P0007,S007,172,63,3
2024-11-20,P0007,S009,151,27,10
2024-11-20,P0007,S011,127,62,3
2024-11-20,P0007,S013,399,44,5
2024-11-20,P0007,S015,466,90,3
2024-11-20,P0007,S017,139,85,10
2024-11-20,P0010,S001,53,39,5
2024-11-20,P0010,S003,54,66,11
2024-11-20,P0010,S005,106,35,14
2024-11-20,P0010,S007,444,49,8
2024-11-20,P0010,S009,352,100,9
2024-11-20,P0010,S011,262,21,10
2024-11-20,P0010,S013,373,57,8
2024-11-20,P0010,S015,138,49,7
2024-11-20,P0010,S017,394,79,11
2024-11-20,P0013,S001,73,46,8
2024-11-20,P0013,S003,27,32,4
2024-11-20,P0013,S005,244,79,8
2024-11-20,P0013,S007,97,90,9
2024-11-20,P0013,S009,500,38,14
2024-11-20,P0013,S011,36,42,5
2024-11-20,P0013,S013,215,45,9
2024-11-20,P0013,S015,17,35,7
2024-11-20,P0013,S017,426,78,7
2024-11-20,P0016,S001,211,34,4
2024-11-20,P0016,S003,193,34,11
2024-11-20,P0016,S005,47,20,6
2024-11-20,P0016,S007,191,24,13
2024-11-20,P0016,S009,343,91,7
2024-11-20,P0016,S011,196,91,11
2024-11-20,P0016,S013,299,100,14
2024-11-20,P0016,S015,460,98,8
2024-11-20,P0016,S017,131,99,8
2024-11-20,P0019,S001,173,84,4
2024-11-20,P0019,S003,347,75,14
2024-11-20,P0019,S005,384,65,10
2024-11-20,P0019,S007,472,38,6
2024-11-20,P0019,S009,90,76,14
2024-11-20,P0019,S011,58,35,10
2024-11-20,P0019,S013,467,83,8
2024-11-20,P0019,S015,121,60,10
2024-11-20,P0019,S017,93,97,6
2024-11-20,P0022,S001,140,58,8
2024-11-20,P0022,S003,209,47,12
2024-11-20,P0022,S005,478,50,4
2024-11-20,P0022,S007,298,44,14
2024-11-20,P0022,S009,200,50,12
2024-11-20,P0022,S011,493,94,5
2024-11-20,P0022,S013,325,35,11
2024-11-20,P0022,S015,165,30,14
2024-11-20,P0022,S017,88,26,12
2024-11-20,P0025,S001,463,58,13
2024-11-20,P0025,S003,321,20,12
2024-11-20,P0025,S005,176,82,8
2024-11-20,P0025,S007,477,38,12
2024-11-20,P0025,S009,344,24,3
2024-11-20,P0025,S011,354,76,5
2024-11-20,P0025,S013,234,52,14
2024-11-20,P0025,S015,310,41,14
2024-11-20,P0025,S017,449,27,10
2024-11-20,P0028,S001,124,70,12
2024-11-20,P0028,S003,499,55,10
2024-11-20,P0028,S005,69,47,4
2024-11-20,P0028,S007,239,98,8
2024-11-20,P0028,S009,84,37,12
2024-11-20,P0028,S011,167,20,5
2024-11-20,P0028,S013,186,88,7
2024-11-20,P0028,S015,40,28,7
2024-11-20,P0028,S017,318,63,8
2024-11-20,P0031,S001,152,27,6
2024-11-20,P0031,S003,282,21,7
2024-11-20,P0031,S005,200,69,14
2024-11-20,P0031,S007,18,62,12
2024-11-20,P0031,S009,273,97,7
2024-11-20,P0031,S011,470,72,10
2024-11-20,P0031,S013,466,38,11
2024-11-20,P0031,S015,271,27,9
2024-11-20,P0031,S017,267,93,7
2024-11-20,P0034,S001,191,94,6
2024-11-20,P0034,S003,478,75,12
2024-11-20,P0034,S005,383,82,5
2024-11-20,P0034,S007,402,20,4
2024-11-20,P0034,S009,72,96,10
2024-11-20,P0034,S011,246,71,10
2024-11-20,P0034,S013,353,98,9
2024-11-20,P0034,S015,453,44,3
2024-11-20,P0034,S017,492,40,8
2024-11-20,P0037,S001,85,59,13
2024-11-20,P0037,S003,398,24,14
2024-11-20,P0037,S005,300,56,6
2024-11-20,P0037,S007,36,89,4
2024-11-20,P0037,S009,30,29,3
2024-11-20,P0037,S011,388,46,8
2024-11-20,P0037,S013,122,49,10
2024-11-20,P0037,S015,256,31,7
2024-11-20,P0037,S017,23,67,12
2024-11-20,P0040,S001,187,91,12
2024-11-20,P0040,S003,241,22,8
2024-11-20,P0040,S005,230,85,12
2024-11-20,P0040,S007,145,79,12
2024-11-20,P0040,S009,387,51,9
2024-11-20,P0040,S011,447,86,7
2024-11-20,P0040,S013,463,92,12
2024-11-20,P0040,S015,392,58,14
2024-11-20,P0040,S017,260,30,5
2024-11-20,P0043,S001,13,82,8
2024-11-20,P0043,S003,205,68,9
2024-11-20,P0043,S005,468,78,9
2024-11-20,P0043,S007,217,38,11
2024-11-20,P0043,S009,112,75,8
2024-11-20,P0043,S011,58,99,14
2024-11-20,P0043,S013,136,40,5
2024-11-20,P0043,S015,483,82,9
2024-11-20,P0043,S017,393,56,10
2024-11-20,P0046,S001,457,82,4
2024-11-20,P0046,S003,26,83,10
2024-11-20,P0046,S005,405,40,10
2024-11-20,P0046,S007,378,94,7
2024-11-20,P0046,S009,497,66,14
2024-11-20,P0046,S011,116,26,13
2024-11-20,P0046,S013,225,30,3
2024-11-20,P0046,S015,281,74,9
2024-11-20,P0046,S017,216,93,14
2024-11-20,P0049,S001,315,66,4
2024-11-20,P0049,S003,460,97,6
2024-11-20,P0049,S005,365,79,12
2024-11-20,P0049,S007,328,21,7
2024-11-20,P0049,S009,248,56,11
2024-11-20,P0049,S011,102,60,7
2024-11-20,P0049,S013,309,45,4
2024-11-20,P0049,S015,380,78,3
2024-11-20,P0049,S017,98,71,5
2024-11-19,P0001,S001,111,89,12
2024-11-19,P0001,S003,482,83,5
2024-11-19,P0001,S005,491,75,3
2024-11-19,P0001,S007,130,29,4
2024-11-19,P0001,S009,411,27,5
2024-11-19,P0001,S011,412,39,3
2024-11-19,P0001,S013,436,85,13
2024-11-19,P0001,S015,115,82,9
2024-11-19,P0001,S017,211,92,5
2024-11-19,P0004,S001,419,99,7
2024-11-19,P0004,S003,148,82,13
2024-11-19,P0004,S005,224,87,3
2024-11-19,P0004,S007,77,43,5
2024-11-19,P0004,S009,128,30,6
2024-11-19,P0004,S011,227,35,13
2024-11-19,P0004,S013,24,34,3
2024-11-19,P0004,S015,417,30,4
2024-11-19,P0004,S017,422,38,3
2024-11-19,P0007,S001,196,40,9
2024-11-19,P0007,S003,128,39,4
2024-11-19,P0007,S005,26,64,9
2024-11-19,P0007,S007,277,41,10
2024-11-19,P0007,S009,280,57,13
2024-11-19,P0007,S011,450,81,7
2024-11-19,P0007,S013,229,81,7
2024-11-19,P0007,S015,466,97,9
2024-11-19,P0007,S017,33,65,10
2024-11-19,P0010,S001,135,54,11
2024-11-19,P0010,S003,467,86,14
2024-11-19,P0010,S005,168,23,4
2024-11-19,P0010,S007,45,35,7
2024-11-19,P0010,S009,141,68,11
2024-11-19,P0010,S011,157,21,5
2024-11-19,P0010,S013,343,43,3
2024-11-19,P0010,S015,27,76,6
2024-11-19,P0010,S017,218,65,12
2024-11-19,P0013,S001,198,66,8
2024-11-19,P0013,S003,252,50,10
2024-11-19,P0013,S005,365,30,11
2024-11-19,P0013,S007,110,25,10
2024-11-19,P0013,S009,82,25,14
2024-11-19,P0013,S011,151,87,6
2024-11-19,P0013,S013,311,27,13
2024-11-19,P0013,S015,259,53,5
2024-11-19,P0013,S017,500,55,3
2024-11-19,P0016,S001,110,23,11
2024-11-19,P0016,S003,405,71,6
2024-11-19,P0016,S005,413,40,7
2024-11-19,P0016,S007,159,48,13
2024-11-19,P0016,S009,124,49,8
2024-11-19,P0016,S011,369,78,9
2024-11-19,P0016,S013,496,82,9
2024-11-19,P0016,S015,228,65,7
2024-11-19,P0016,S017,116,34,14
2024-11-19,P0019,S001,150,68,6
2024-11-19,P0019,S003,400,50,3
2024-11-19,P0019,S005,287,68,11
2024-11-19,P0019,S007,340,99,8
2024-11-19,P0019,S009,96,33,10
2024-11-19,P0019,S011,259,37,6
2024-11-19,P0019,S013,71,43,3
2024-11-19,P0019,S015,148,95,12
2024-11-19,P0019,S017,396,37,6
2024-11-19,P0022,S001,344,35,13
2024-11-19,P0022,S003,458,32,11
2024-11-19,P0022,S005,41,91,12
2024-11-19,P0022,S007,374,80,8
2024-11-19,P0022,S009,200,34,12
2024-11-19,P0022,S011,298,81,8
2024-11-19,P0022,S013,293,87,5
2024-11-19,P0022,S015,418,87,3
2024-11-19,P0022,S017,176,73,8
2024-11-19,P0025,S001,95,58,4
2024-11-19,P0025,S003,220,94,5
2024-11-19,P0025,S005,235,67,13
2024-11-19,P0025,S007,239,85,13
2024-11-19,P0025,S009,75,54,3
2024-11-19,P0025,S011,186,79,4
2024-11-19,P0025,S013,38,58,13
2024-11-19,P0025,S015,186,38,9
2024-11-19,P0025,S017,304,22,7
2024-11-19,P0028,S001,151,30,10
2024-11-19,P0028,S003,143,29,7
2024-11-19,P0028,S005,302,28,6
2024-11-19,P0028,S007,193,60,6
2024-11-19,P0028,S009,327,58,6
2024-11-19,P0028,S011,483,91,11
2024-11-19,P0028,S013,262,81,11
2024-11-19,P0028,S015,321,53,5
2024-11-19,P0028,S017,21,29,6
2024-11-19,P0031,S001,278,69,7
2024-11-19,P0031,S003,374,45,12
2024-11-19,P0031,S005,37,70,11
2024-11-19,P0031,S007,75,85,11
2024-11-19,P0031,S009,124,57,8
2024-11-19,P0031,S011,387,51,8
2024-11-19,P0031,S013,139,29,8
2024-11-19,P0031,S015,229,84,7
2024-11-19,P0031,S017,378,31,11
2024-11-19,P0034,S001,317,82,8
2024-11-19,P0034,S003,119,72,8
2024-11-19,P0034,S005,38,49,5
2024-11-19,P0034,S007,469,79,9
2024-11-19,P0034,S009,404,58,12
2024-11-19,P0034,S011,111,94,9
2024-11-19,P0034,S013,206,46,6
2024-11-19,P0034,S015,80,49,14
2024-11-19,P0034,S017,287,41,13
2024-11-19,P0037,S001,34,46,14
2024-11-19,P0037,S003,147,28,3
2024-11-19,P0037,S005,477,64,11
2024-11-19,P0037,S007,139,48,11
2024-11-19,P0037,S009,117,53,10
2024-11-19,P0037,S011,368,99,12
2024-11-19,P0037,S013,447,83,4
2024-11-19,P0037,S015,203,66,6
2024-11-19,P0037,S017,48,49,12
2024-11-19,P0040,S001,438,86,12
2024-11-19,P0040,S003,41,24,13
2024-11-19,P0040,S005,351,88,9
2024-11-19,P0040,S007,390,48,6
2024-11-19,P0040,S009,223,88,12
2024-11-19,P0040,S011,415,23,7
2024-11-19,P0040,S013,390,21,3
2024-11-19,P0040,S015,64,70,5
2024-11-19,P0040,S017,308,82,4
2024-11-19,P0043,S001,160,68,3
2024-11-19,P0043,S003,485,83,4
2024-11-19,P0043,S005,494,72,10
2024-11-19,P0043,S007,500,91,8
2024-11-19,P0043,S009,280,27,4
2024-11-19,P0043,S011,152,26,5
2024-11-19,P0043,S013,168,65,14
2024-11-19,P0043,S015,451,38,6
2024-11-19,P0043,S017,293,64,5
2024-11-19,P0046,S001,351,86,11
2024-11-19,P0046,S003,187,86,13
2024-11-19,P0046,S005,186,55,9
2024-11-19,P0046,S007,191,52,4
2024-11-19,P0046,S009,205,76,11
2024-11-19,P0046,S011,296,21,6
2024-11-19,P0046,S013,20,38,12
2024-11-19,P0046,S015,162,95,7
2024-11-19,P0046,S017,204,68,11
2024-11-19,P0049,S001,258,34,8
2024-11-19,P0049,S003,116,59,13
2024-11-19,P0049,S005,95,64,4
2024-11-19,P0049,S007,317,87,14
2024-11-19,P0049,S009,200,31,3
2024-11-19,P0049,S011,500,48,9
2024-11-19,P0049,S013,362,51,7
2024-11-19,P0049,S015,81,63,7
2024-11-19,P0049,S017,380,77,14
2024-11-18,P0001,S001,301,22,8
2024-11-18,P0001,S003,429,65,3
2024-11-18,P0001,S005,91,20,13
2024-11-18,P0001,S007,144,68,7
2024-11-18,P0001,S009,346,61,10
2024-11-18,P0001,S011,469,36,13
2024-11-18,P0001,S013,352,90,12
2024-11-18,P0001,S015,390,100,10
2024-11-18,P0001,S017,67,73,14
2024-11-18,P0004,S001,495,96,8
2024-11-18,P0004,S003,450,26,6
2024-11-18,P0004,S005,391,88,10
2024-11-18,P0004,S007,410,57,8
2024-11-18,P0004,S009,222,48,6
2024-11-18,P0004,S011,385,23,9
2024-11-18,P0004,S013,112,58,10
2024-11-18,P0004,S015,42,32,9
2024-11-18,P0004,S017,280,31,12
2024-11-18,P0007,S001,124,79,3
2024-11-18,P0007,S003,229,39,8
2024-11-18,P0007,S005,349,94,4
2024-11-18,P0007,S007,224,77,4
2024-11-18,P0007,S009,414,30,3
2024-11-18,P0007,S011,455,29,8
2024-11-18,P0007,S013,50,83,14
2024-11-18,P0007,S015,400,53,7
2024-11-18,P0007,S017,65,23,7
2024-11-18,P0010,S001,110,69,5
2024-11-18,P0010,S003,379,58,13
2024-11-18,P0010,S005,66,72,10
2024-11-18,P0010,S007,177,40,7
2024-11-18,P0010,S009,139,32,7
2024-11-18,P0010,S011,370,90,6
2024-11-18,P0010,S013,288,50,5
2024-11-18,P0010,S015,86,92,6
2024-11-18,P0010,S017,229,43,13
2024-11-18,P0013,S001,62,20,10
2024-11-18,P0013,S003,212,33,5
2024-11-18,P0013,S005,178,38,12
2024-11-18,P0013,S007,177,63,4
2024-11-18,P0013,S009,94,48,13
2024-11-18,P0013,S011,40,48,4
2024-11-18,P0013,S013,86,56,6
2024-11-18,P0013,S015,450,73,5
2024-11-18,P0013,S017,265,84,11
2024-11-18,P0016,S001,363,30,8
2024-11-18,P0016,S003,253,84,5
2024-11-18,P0016,S005,13,25,11
2024-11-18,P0016,S007,149,44,13
2024-11-18,P0016,S009,167,55,8
2024-11-18,P0016,S011,410,21,11
2024-11-18,P0016,S013,77,73,13
2024-11-18,P0016,S015,346,47,8
2024-11-18,P0016,S017,399,34,14
2024-11-18,P0019,S001,430,34,8
2024-11-18,P0019,S003,471,30,4
2024-11-18,P0019,S005,113,47,9
2024-11-18,P0019,S007,366,36,3
2024-11-18,P0019,S009,41,64,5
2024-11-18,P0019,S011,117,68,13
2024-11-18,P0019,S013,189,31,5
2024-11-18,P0019,S015,309,48,8
2024-11-18,P0019,S017,14,25,11
2024-11-18,P0022,S001,330,72,5
2024-11-18,P0022,S003,194,47,3
2024-11-18,P0022,S005,390,21,11
2024-11-18,P0022,S007,365,34,4
2024-11-18,P0022,S009,153,29,12
2024-11-18,P0022,S011,297,42,8
2024-11-18,P0022,S013,350,60,5
2024-11-18,P0022,S015,160,79,10
2024-11-18,P0022,S017,58,83,14
2024-11-18,P0025,S001,121,87,7
2024-11-18,P0025,S003,49,61,10
2024-11-18,P0025,S005,113,85,5
2024-11-18,P0025,S007,330,33,7
2024-11-18,P0025,S009,276,40,3
2024-11-18,P0025,S011,112,59,8
2024-11-18,P0025,S013,408,94,5
2024-11-18,P0025,S015,355,53,12
2024-11-18,P0025,S017,465,75,11
2024-11-18,P0028,S001,454,68,13
2024-11-18,P0028,S003,227,38,5
2024-11-18,P0028,S005,224,79,3
2024-11-18,P0028,S007,297,40,9
2024-11-18,P0028,S009,391,98,6
2024-11-18,P0028,S011,272,72,14
2024-11-18,P0028,S013,485,45,8
2024-11-18,P0028,S015,139,59,3
2024-11-18,P0028,S017,424,28,10
2024-11-18,P0031,S001,203,38,14
2024-11-18,P0031,S003,39,49,5
2024-11-18,P0031,S005,339,90,8
2024-11-18,P0031,S007,262,55,8
2024-11-18,P0031,S009,279,70,12
2024-11-18,P0031,S011,219,28,9
2024-11-18,P0031,S013,461,72,8
2024-11-18,P0031,S015,45,94,11
2024-11-18,P0031,S017,294,94,14
2024-11-18,P0034,S001,239,52,13
2024-11-18,P0034,S003,151,27,3
2024-11-18,P0034,S005,367,57,14
2024-11-18,P0034,S007,461,56,14
