order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
ORD017335,2024-07-12 00:00:00,P0133,S005,2,1818.16,3.0,Paid,N
ORD017336,2024-09-04 00:00:00,P0195,S003,1,2451.64,24.0,Paid,N
ORD017337,2024-07-03 00:00:00,P0240,S015,3,3835.65,40.0,Paid,N
ORD017338,2024-07-31 00:00:00,P0059,S007,3,848.29,3.0,Paid,N
ORD017339,2024-06-21 00:00:00,P0249,S017,3,2707.49,29.0,Failed,N
ORD017340,2024-07-05 00:00:00,P0176,S013,4,1642.56,14.0,Paid,N
ORD017341,2024-06-08 00:00:00,P0044,S014,1,1112.46,10.0,Paid,N
ORD017342,2024-05-17 00:00:00,P0070,S012,5,1942.74,17.0,Paid,Y
ORD017343,2024-08-18 00:00:00,P0247,S015,4,3396.75,10.0,Paid,Y
ORD017344,2024-09-05 00:00:00,P0035,S017,5,3282.09,15.0,Paid,N
ORD017345,2024-09-02 00:00:00,P0021,S011,4,3097.85,6.0,Failed,N
ORD017346,2024-06-26 00:00:00,P0239,S017,4,385.5,24.0,Paid,N
ORD017347,2024-06-21 00:00:00,P0121,S001,1,2877.82,6.0,Paid,N
ORD017348,2024-07-13 00:00:00,P0193,S017,3,3005.18,14.0,Paid,N
ORD017349,2024-05-30 00:00:00,P0116,S002,1,4025.67,5.0,Paid,N
ORD017350,2024-07-06 00:00:00,P0031,S013,1,3188.48,38.0,Paid,Y
ORD017351,2024-06-15 00:00:00,P0060,S008,5,144.66,12.0,Paid,N
ORD017352,2024-07-07 00:00:00,P0242,S018,1,162.75,4.0,Paid,N
ORD017353,2024-07-28 00:00:00,P0098,S008,2,2180.98,13.0,Paid,N
ORD017354,2024-06-13 00:00:00,P0019,S016,1,2932.89,32.0,Paid,N
ORD017355,2024-08-20 00:00:00,P0158,S012,50,1233.49,7.0,Paid,N
ORD017356,2024-07-25 00:00:00,P0296,S015,3,1595.4,0.0,Refunded,N
ORD017357,2024-07-06 00:00:00,P0277,S004,2,346.66,20.0,Paid,N
ORD017358,2024-05-21 00:00:00,P0247,S011,1,3396.75,8.0,Paid,N
ORD017359,2024-06-13 00:00:00,P0226,S011,4,376.01,31.0,Paid,N
ORD017360,2024-07-27 00:00:00,P0287,S004,1,2476.64,13.0,Paid,N
ORD017361,2024-07-22 00:00:00,P0157,S015,3,4047.49,13.0,Paid,N
ORD017362,2024-09-09 00:00:00,P0158,S007,3,1233.49,16.0,Paid,N
ORD017363,2024-06-18 00:00:00,P0153,S016,3,750.28,17.0,Paid,N
ORD017364,2024-05-20 00:00:00,P0237,S012,2,2061.63,2.0,Paid,N
ORD017365,2024-08-26 00:00:00,P0061,S007,1,2615.93,,Refunded,N
ORD017366,2024-09-06 00:00:00,P0027,S015,3,1296.87,26.0,Paid,N
ORD017367,2024-07-06 00:00:00,P0137,S002,4,2871.65,19.0,Paid,N
ORD017368,2024-05-23 00:00:00,P0128,S018,2,775.96,14.0,Refunded,N
ORD017369,2024-08-30 00:00:00,P0264,S006,5,3444.68,19.0,Paid,N
ORD017370,2024-06-14 00:00:00,P0105,S007,4,1015.42,5.0,Paid,N
ORD017371,2024-06-15 00:00:00,P0165,S010,5,1077.88,28.0,Paid,N
ORD017372,2024-06-26 00:00:00,P0212,S018,3,3532.1,36.0,Paid,N
ORD017373,2024-06-15 00:00:00,P0175,S007,2,3852.22,2.0,Paid,N
ORD017374,2024-07-09 00:00:00,P0027,S010,2,1296.87,27.0,Failed,N
ORD017375,2024-05-29 00:00:00,P0124,S017,3,3045.83,32.0,Paid,N
ORD017376,2024-06-08 00:00:00,P0288,S005,4,573.06,4.0,Paid,N
ORD017377,2024-07-23 00:00:00,P0065,S002,1,1775.19,37.0,Failed,Y
ORD017378,2024-07-08 00:00:00,P0227,S003,4,2430.16,10.0,Paid,Y
ORD017379,2024-05-30 00:00:00,P0007,S006,5,2524.08,1.0,Paid,N
ORD017380,2024-06-18 00:00:00,P0099,S006,2,3339.32,18.0,Paid,N
ORD017381,2024-08-07 00:00:00,P0144,S018,1,4003.66,34.0,Paid,N
ORD017382,2024-08-17 00:00:00,P0004,S013,4,3085.23,22.0,Paid,N
ORD017383,2024-05-29 00:00:00,P0256,S001,3,1477.9,21.0,Paid,N
ORD017384,2024-09-07 00:00:00,P0193,S005,5,3005.18,15.0,Paid,N
ORD017385,2024-09-08 00:00:00,P0212,S003,5,3532.1,36.0,Paid,N
ORD017386,2024-06-13 00:00:00,P0122,S004,4,2409.16,22.0,Paid,N
ORD017387,2024-06-01 00:00:00,P0090,S011,3,3058.04,16.0,Paid,N
ORD017388,2024-08-01 00:00:00,P0155,S012,2,3654.84,8.0,Failed,N
ORD017389,2024-05-20 00:00:00,P0218,S013,5,274.69,40.0,Paid,N
ORD017390,2024-06-15 00:00:00,P0046,S004,4,1110.8,26.0,Paid,N
ORD017391,2024-07-11 00:00:00,P0053,S006,2,350.98,18.0,Paid,N
ORD017392,2024-05-17 00:00:00,P0183,S018,5,304.23,2.0,Paid,N
ORD017393,2024-06-09 00:00:00,P0006,S009,1,2968.93,37.0,Paid,N
ORD017394,2024-09-04 00:00:00,P0015,S004,3,1036.51,4.0,Paid,N
ORD017395,2024-07-27 00:00:00,P0225,S013,2,2281.85,7.0,Paid,N
ORD017396,2024-06-19 00:00:00,P0166,S001,1,1923.33,24.0,Paid,N
ORD017397,2024-08-18 00:00:00,P0143,S002,4,3474.05,32.0,Paid,N
ORD017398,2024-08-02 00:00:00,P0082,S015,5,661.22,21.0,Paid,N
ORD017399,2024-05-21 00:00:00,P0012,S016,1,1347.13,16.0,Paid,N
ORD017400,2024-06-10 00:00:00,P0142,S013,1,3781.41,,Failed,N
ORD017401,2024-08-05 00:00:00,P0046,S010,5,1110.8,21.0,Paid,N
ORD017402,2024-09-05 00:00:00,P0273,S013,2,946.97,24.0,Paid,N
ORD017403,2024-06-11 00:00:00,P0006,S003,3,2968.93,25.0,Paid,N
ORD017404,2024-05-21 00:00:00,P0081,S011,1,1393.39,8.0,Paid,N
ORD017405,2024-09-06 00:00:00,P0147,S015,3,1927.96,20.0,Paid,N
ORD017406,2024-08-04 00:00:00,P0135,S002,5,683.51,7.0,Paid,N
ORD017407,2024-09-03 00:00:00,P0013,S017,4,1120.96,9.0,Paid,N
ORD017408,2024-08-13 00:00:00,P0186,S010,3,481.85,3.0,Paid,N
ORD017409,2024-07-29 00:00:00,P0092,S017,2,3848.45,39.0,Paid,N
ORD017410,2024-08-07 00:00:00,P0235,S011,1,3185.2,14.0,Paid,Y
ORD017411,2024-08-22 00:00:00,P0002,S002,3,1737.69,13.0,Paid,N
ORD017412,2024-08-31 00:00:00,P0090,S009,4,3058.04,38.0,Paid,N
ORD017413,2024-06-17 00:00:00,P0101,S002,3,1792.3,5.0,Paid,N
ORD017414,2024-06-22 00:00:00,P0186,S008,2,481.85,39.0,Paid,N
ORD017415,2024-08-09 00:00:00,P0274,S008,4,1493.59,14.0,Paid,N
ORD017416,2024-06-28 00:00:00,P0131,S015,1,402.24,4.0,Paid,N
ORD017417,2024-08-25 00:00:00,P0200,S012,3,3013.88,9.0,Paid,N
ORD017418,2024-07-25 00:00:00,P0068,S007,2,2326.42,34.0,Failed,N
ORD017419,2024-08-16 00:00:00,P0231,S014,2,3427.71,9.0,Paid,N
ORD017420,2024-08-28 00:00:00,P0041,S007,1,3893.12,9.0,Paid,N
ORD017421,invalid,P0289,S011,1,1119.89,6.0,Paid,N
ORD017422,2024-07-18 00:00:00,P0154,S012,1,622.47,38.0,Refunded,N
ORD017423,2024-06-20 00:00:00,P0008,S011,2,961.59,20.0,Paid,N
ORD017424,2024-07-17 00:00:00,P0035,S012,2,3282.09,21.0,Paid,N
ORD017425,2024-08-15 00:00:00,P0274,S017,1,1493.59,3.0,Paid,N
ORD017426,2024-08-06 00:00:00,P0151,S002,2,715.46,39.0,Paid,N
ORD017427,2024-08-27 00:00:00,P0017,S008,5,661.37,17.0,Paid,N
ORD017428,2024-05-28 00:00:00,P0238,S015,1,258.72,36.0,Paid,N
ORD017429,2024-08-30 00:00:00,P0111,S003,2,3380.51,31.0,Paid,N
ORD017430,2024-08-17 00:00:00,P0175,S011,2,3852.22,38.0,Paid,N
ORD002325,2024-08-21 00:00:00,P0261,S012,4,2809.06,36.0,Paid,N
ORD017432,2024-08-16 00:00:00,P0014,S011,2,2671.75,37.0,Paid,N
ORD017433,2024-09-07 00:00:00,P0027,S014,3,1296.87,36.0,Failed,N
ORD017434,2024-06-29 00:00:00,P0187,S013,1,643.34,8.0,Paid,N
ORD017435,2024-08-17 00:00:00,P0057,S015,2,149.15,35.0,Paid,N
ORD017436,2024-08-09 00:00:00,P0088,S009,2,2417.57,40.0,Paid,N
ORD017437,2024-09-09 00:00:00,P0298,S008,2,846.23,17.0,Paid,N
ORD017438,2024-07-29 00:00:00,P0200,S010,3,3013.88,11.0,Paid,N
ORD017439,2024-08-21 00:00:00,P0010,S009,1,1117.91,10.0,Refunded,N
ORD017440,2024-07-26 00:00:00,P0094,S001,2,2473.57,1.0,Paid,N
ORD017441,2024-06-04 00:00:00,P0231,S005,1,3427.71,20.0,Paid,N
ORD017442,2024-07-19 00:00:00,P0116,S001,1,4025.67,19.0,Paid,N
ORD017443,2024-08-05 00:00:00,P0235,S012,4,3185.2,17.0,Paid,N
ORD017444,2024-08-20 00:00:00,P0026,S013,2,2160.7,24.0,Paid,N
ORD017445,2024-06-07 00:00:00,P0001,S013,2,3016.2,2.0,Paid,N
ORD017446,2024-06-01 00:00:00,P0216,S001,75,3067.78,5.0,Failed,N
ORD017447,2024-09-06 00:00:00,P0293,S018,5,14615.8,4.0,Paid,N
ORD017448,2024-05-22 00:00:00,P0200,S013,4,3013.88,23.0,Paid,N
ORD017449,2024-02-30 25:99:99,P0273,S004,5,946.97,8.0,Paid,N
ORD017450,2024-06-26 00:00:00,P0035,S008,2,3282.09,39.0,Paid,N
ORD017451,2024-07-07 00:00:00,P0281,S013,3,2183.91,8.0,Paid,N
ORD017452,2024-06-05 00:00:00,P0143,S016,3,3474.05,35.0,Paid,N
ORD017453,2024-07-25 00:00:00,P0025,S011,1,3961.94,4.0,Paid,N
ORD017454,2024-05-22 00:00:00,P0233,S008,2,3375.38,40.0,Paid,N
ORD017455,2024-08-03 00:00:00,P0167,S002,2,1513.1,37.0,Failed,N
ORD017456,2024-09-03 00:00:00,P0019,S007,5,2932.89,4.0,Paid,N
ORD017457,2024-07-24 00:00:00,P0288,S008,3,573.06,32.0,Paid,N
ORD017458,2024-08-03 00:00:00,P0298,S008,3,846.23,5.0,Paid,N
ORD017459,2024-09-03 00:00:00,P0263,S005,5,2600.05,29.0,Paid,N
ORD017460,2024-07-29 00:00:00,P0040,S004,2,1304.42,26.0,Paid,N
ORD017461,2024-06-10 00:00:00,P0224,S016,3,2765.59,7.0,Paid,N
ORD017462,2024-07-16 00:00:00,P0200,S006,2,3013.88,40.0,Paid,N
ORD017463,2024-08-28 00:00:00,P0252,S001,4,227.34,0.0,Paid,Y
ORD017464,2024-06-01 00:00:00,P0186,S006,1,481.85,17.0,Paid,N
ORD017465,2024-08-12 00:00:00,P0041,S004,4,3893.12,40.0,Paid,N
ORD017466,2024-06-03 00:00:00,P0104,S012,2,1168.63,26.0,Paid,N
ORD017467,2024-08-31 00:00:00,P0107,S010,1,1023.22,38.0,Paid,N
ORD017468,2024-06-14 00:00:00,P0075,S009,2,3163.68,30.0,Failed,N
ORD017469,2024-06-27 00:00:00,P0171,S017,3,1683.18,34.0,Failed,N
ORD017470,2024-06-05 00:00:00,P0181,S011,4,2694.23,14.0,Paid,N
ORD017471,2024-07-23 00:00:00,P0263,S001,5,2600.05,10.0,Paid,N
ORD017472,2024-09-04 00:00:00,P0185,S012,5,2623.36,34.0,Paid,N
ORD017473,2024-05-14 00:00:00,P0238,S001,3,258.72,10.0,Paid,N
ORD017474,2024-06-06 00:00:00,P0215,S018,3,744.0,36.0,Paid,N
ORD017475,2024-05-29 00:00:00,P0037,S009,4,3659.77,35.0,Paid,N
ORD017476,2024-09-03 00:00:00,P0051,S017,3,419.19,23.0,Paid,Y
ORD017477,2024-08-11 00:00:00,P0013,S009,4,1120.96,24.0,Failed,N
ORD017478,2024-09-08 00:00:00,P0037,S012,1,3659.77,35.0,Paid,N
ORD017479,2024-05-15 00:00:00,P0011,S017,3,2966.51,1.0,Refunded,N
ORD017480,2024-05-24 00:00:00,P0213,S018,4,2582.9,18.0,Paid,N
ORD017481,2024-05-16 00:00:00,P0161,S001,2,1052.51,1.0,Paid,Y
ORD017482,2024-06-28 00:00:00,P0058,S007,1,686.79,13.0,Paid,N
ORD017483,2024-07-30 00:00:00,P0109,S002,4,972.15,0.0,Paid,N
ORD017484,2024-08-08 00:00:00,P0039,S013,3,809.59,0.0,Paid,N
ORD017485,2024-06-14 00:00:00,P0034,S010,2,1844.45,31.0,Refunded,N
ORD017486,2024-05-30 00:00:00,P0238,S009,5,258.72,36.0,Paid,N
ORD017487,2024-07-03 00:00:00,P0164,S003,1,853.18,10.0,Paid,N
ORD017488,2024-07-02 00:00:00,P0267,S008,4,2648.24,12.0,Paid,N
ORD017489,2024-06-25 00:00:00,P0094,S012,5,2473.57,40.0,Paid,N
ORD017490,2024-08-21 00:00:00,P0178,S007,5,4005.28,36.0,Paid,N
ORD017491,2024-05-24 00:00:00,P0145,S009,4,2059.16,7.0,Paid,N
ORD017492,2024-09-01 00:00:00,P0294,S011,5,2196.76,33.0,Paid,N
ORD017493,2024-08-23 00:00:00,P0124,S006,4,3045.83,34.0,Failed,Y
ORD017494,2024-05-17 00:00:00,P0177,S013,2,2701.07,8.0,Paid,N
ORD017495,2024-08-12 00:00:00,P0178,S013,5,4005.28,17.0,Failed,N
ORD017496,2024-06-04 00:00:00,P0158,S015,4,1233.49,3.0,Paid,N
ORD017497,2024-06-09 00:00:00,P0278,S007,2,1780.47,13.0,Paid,N
ORD017498,2024-07-15 00:00:00,P0063,S017,3,2436.29,24.0,Paid,N
ORD017499,2024-09-01 00:00:00,P0101,S006,4,1792.3,,Paid,N
ORD017500,2024-06-20 00:00:00,P0183,S016,1,304.23,17.0,Paid,N
ORD017501,2024-05-14 00:00:00,P0219,S003,3,3376.79,22.0,Paid,N
ORD017502,2024-05-20 00:00:00,P0248,S008,1,624.31,24.0,Paid,N
ORD017503,2024-08-09 00:00:00,P0187,S002,2,643.34,40.0,Paid,N
ORD017504,2024-08-05 00:00:00,P0204,S015,1,1769.65,18.0,Paid,N
ORD017505,2024-05-27 00:00:00,P0052,S007,4,3969.19,31.0,Paid,N
ORD017506,2024-02-30 25:99:99,P0072,S012,1,1291.68,0.0,Paid,N
ORD017507,2024-08-29 00:00:00,P0197,S016,4,954.64,4.0,Paid,N
ORD017508,2024-07-21 00:00:00,P0179,S007,4,913.81,12.0,Paid,N
ORD012022,2024-07-10 00:00:00,P0293,S012,1,1461.58,15.0,Paid,N
ORD017510,2024-08-20 00:00:00,P0042,S015,3,529.55,31.0,Paid,N
ORD017511,2024-05-22 00:00:00,P0148,S016,5,3459.37,14.0,Paid,N
ORD017512,2024-06-21 00:00:00,P0138,S001,5,628.57,15.0,Paid,N
ORD017513,2024-08-24 00:00:00,P0221,S017,3,2470.02,39.0,Refunded,N
ORD017514,2024-06-30 00:00:00,P0228,S018,4,2730.47,12.0,Paid,N
ORD017515,2024-09-08 00:00:00,P0196,S005,1,3439.1,20.0,Paid,N
ORD017516,2024-06-08 00:00:00,P0038,S015,2,1742.03,23.0,Paid,N
ORD017517,2024-07-31 00:00:00,P0128,S006,4,775.96,32.0,Paid,N
ORD017518,2024-05-29 00:00:00,P0183,S001,5,304.23,,Paid,N
ORD017519,2024-08-02 00:00:00,P0294,S001,1,2196.76,39.0,Paid,N
ORD017520,2024-05-21 00:00:00,P0269,S003,1,4035.46,35.0,Paid,N
ORD017521,2024-08-10 00:00:00,P0071,S018,2,2111.81,5.0,Failed,N
ORD017522,2024-06-24 00:00:00,P0127,S002,4,3335.68,36.0,Paid,N
ORD017523,2024-08-17 00:00:00,P0250,S015,1,3543.33,34.0,Paid,N
ORD017524,2024-08-31 00:00:00,P0214,S002,4,3882.89,2.0,Paid,N
ORD017525,99/99/9999,P0088,S014,1,2417.57,28.0,Paid,Y
ORD017526,2024-08-05 00:00:00,P0207,S015,5,566.74,,Paid,N
ORD017527,2024-08-18 00:00:00,P0204,S004,5,1769.65,36.0,Failed,Y
ORD017528,2024-07-05 00:00:00,P0142,S012,5,3781.41,2.0,Paid,N
ORD017529,2024-08-17 00:00:00,P0108,S001,4,4036.53,32.0,Paid,N
ORD017530,2024-09-03 00:00:00,P0295,S013,1,1513.75,35.0,Paid,N
ORD017531,2024-05-23 00:00:00,P0199,S006,1,1454.09,9.0,Paid,N
ORD017532,2024-09-06 00:00:00,P0083,S012,2,299.06,25.0,Paid,N
ORD017533,2024-08-09 00:00:00,P0230,S001,3,3840.67,20.0,Paid,N
ORD017534,2024-06-12 00:00:00,P0021,S003,1,3097.85,,Paid,N
ORD017535,2024-07-17 00:00:00,P0177,S011,1,2701.07,28.0,Paid,N
ORD017536,2024-05-26 00:00:00,P0055,S009,3,890.31,37.0,Paid,N
ORD017537,2024-06-09 00:00:00,P0049,S014,5,511.71,32.0,Paid,N
ORD017538,2024-05-22 00:00:00,P0266,S015,3,1538.05,0.0,Paid,N
ORD017539,2024-07-23 00:00:00,P0154,S013,1,622.47,13.0,Paid,N
ORD017540,2024-08-10 00:00:00,P0070,S001,5,1942.74,34.0,Paid,N
ORD017541,2024-05-13 00:00:00,P0208,S009,3,1638.28,40.0,Refunded,N
ORD017542,2024-07-10 00:00:00,P0298,S016,1,846.23,21.0,Paid,N
ORD017543,2024-07-28 00:00:00,P0215,S018,1,744.0,4.0,Paid,N
ORD017544,2024-06-19 00:00:00,P0003,S002,2,845.35,12.0,Failed,N
ORD017545,2024-07-26 00:00:00,P0144,S015,5,4003.66,14.0,Paid,N
ORD017546,2024-08-04 00:00:00,P0209,S001,3,2353.04,10.0,Paid,N
ORD017547,2024-07-30 00:00:00,P0022,S016,2,1545.66,12.0,Paid,N
ORD017548,2024-06-05 00:00:00,P0292,S018,1,142.71,15.0,Paid,N
ORD017549,2024-09-09 00:00:00,P0175,S018,2,3852.22,11.0,Paid,N
ORD017550,2024-06-23 00:00:00,P0039,S013,2,809.59,14.0,Paid,N
ORD017551,2024-06-10 00:00:00,P0118,S018,1,2324.52,22.0,Paid,N
ORD017552,2024-08-14 00:00:00,P0179,S003,5,913.81,21.0,Paid,N
ORD017553,2024-06-23 00:00:00,P0250,S004,5,3543.33,16.0,Paid,N
ORD017554,2024-05-22 00:00:00,P0279,S014,5,708.63,0.0,Paid,N
ORD017555,2024-09-09 00:00:00,P0223,S002,1,2140.99,6.0,Paid,N
ORD017556,2024-07-10 00:00:00,P0078,S016,1,3310.03,40.0,Paid,N
ORD017557,2024-09-03 00:00:00,P0103,S001,4,164.8,15.0,Paid,N
ORD017558,2024-06-26 00:00:00,P0207,S003,2,566.74,6.0,Paid,N
ORD017559,2024-07-08 00:00:00,P0273,S012,4,946.97,2.0,Paid,N
ORD017560,2024-05-19 00:00:00,P0132,S016,3,3527.47,17.0,Paid,N
ORD017561,2024-09-01 00:00:00,P0205,S007,3,932.07,,Paid,N
ORD017562,2024-07-22 00:00:00,P0224,S009,5,2765.59,2.0,Paid,N
ORD017563,2024-06-12 00:00:00,P0014,S011,2,2671.75,17.0,Failed,N
ORD017564,2024-08-07 00:00:00,P0023,S001,1,1346.62,30.0,Paid,N
ORD017565,2024-06-18 00:00:00,P0268,S010,1,1597.95,6.0,Paid,Y
ORD017566,2024-06-27 00:00:00,P0251,S004,4,3204.08,14.0,Paid,N
ORD017567,2024-08-19 00:00:00,P0060,S017,2,144.66,31.0,Paid,N
ORD017568,2024-08-28 00:00:00,P0099,S009,3,3339.32,26.0,Paid,N
ORD017569,2024-05-24 00:00:00,P0147,S017,3,1927.96,0.0,Paid,N
ORD017570,2024-09-03 00:00:00,P0042,S005,3,529.55,1.0,Paid,N
ORD017571,2024-08-28 00:00:00,P0013,S015,2,1120.96,3.0,Paid,N
ORD017572,2024-08-30 00:00:00,P0013,S003,5,1120.96,13.0,Paid,N
ORD017573,2024-02-30 25:99:99,P0010,S001,3,1117.91,12.0,Paid,N
ORD017574,2024-09-02 00:00:00,P0120,S011,5,60.7,21.0,Paid,N
ORD017575,2024-06-18 00:00:00,P0016,S015,3,927.28,31.0,Paid,N
ORD017576,2024-07-03 00:00:00,P0259,S018,1,1748.0,0.0,Failed,N
ORD017577,2024-07-26 00:00:00,P0138,S007,1,628.57,9.0,Refunded,N
ORD017578,2024-06-07 00:00:00,P0015,S002,5,1036.51,38.0,Paid,N
ORD017579,2024-08-27 00:00:00,P0236,S006,5,1521.36,16.0,Paid,N
ORD017580,2024-08-05 00:00:00,P0074,S014,2,2835.42,40.0,Paid,N
ORD017581,2024-08-19 00:00:00,P0277,S014,5,346.66,35.0,Paid,N
ORD017582,2024-06-29 00:00:00,P0030,S011,4,2106.62,4.0,Paid,N
ORD017583,2024-08-03 00:00:00,P0133,S017,3,1818.16,15.0,Paid,N
ORD017584,2024-08-04 00:00:00,P0121,S013,4,2877.82,35.0,Paid,N
ORD017585,2024-05-27 00:00:00,P0065,S005,2,1775.19,0.0,Failed,N
ORD017586,2024-06-07 00:00:00,P0247,S005,1,3396.75,23.0,Paid,N
ORD017587,2024-05-22 00:00:00,P0080,S010,1,1988.39,37.0,Paid,N
ORD017588,2024-08-20 00:00:00,P0008,S011,5,961.59,1.0,Failed,N
ORD017589,2024-06-11 00:00:00,P0112,S014,3,232.06,5.0,Paid,N
ORD017590,2024-07-26 00:00:00,P0149,S004,2,193.6,38.0,Paid,N
ORD017591,2024-07-02 00:00:00,P0023,S017,5,1346.62,22.0,Paid,N
ORD017592,2024-05-24 00:00:00,P0134,S014,5,3573.39,33.0,Paid,N
ORD017593,2024-08-07 00:00:00,P0079,S004,5,3024.62,31.0,Paid,N
ORD017594,2024-06-01 00:00:00,P0077,S005,5,2174.53,36.0,Paid,N
ORD017595,2024-07-05 00:00:00,P0136,S004,5,3838.24,4.0,Paid,N
ORD017596,2024-06-25 00:00:00,P0080,S009,5,1988.39,23.0,Failed,N
ORD017597,2024-07-31 00:00:00,P0074,S007,5,2835.42,27.0,Paid,N
ORD017598,2024-06-25 00:00:00,P0299,S013,4,1382.16,29.0,Paid,N
ORD017599,2024-08-23 00:00:00,P0209,S014,2,2353.04,27.0,Paid,N
ORD017600,2024-06-19 00:00:00,P0227,S010,3,2430.16,35.0,Paid,N
ORD017601,2024-07-21 00:00:00,P0065,S012,2,1775.19,5.0,Paid,N
ORD017602,2024-06-16 00:00:00,P0192,S016,3,3741.94,7.0,Paid,N
ORD017603,2024-06-30 00:00:00,P0154,S010,3,622.47,24.0,Paid,N
ORD017604,2024-06-08 00:00:00,P0191,S010,4,430.34,31.0,Paid,N
ORD017605,2024-05-13 00:00:00,P0185,S008,5,2623.36,15.0,Failed,N
ORD017606,2024-07-16 00:00:00,P0042,S013,2,529.55,9.0,Failed,N
ORD017607,2024-08-09 00:00:00,P0065,S009,4,1775.19,36.0,Paid,N
ORD017608,2024-08-30 00:00:00,P0233,S010,1,3375.38,29.0,Paid,N
ORD017609,2024-06-18 00:00:00,P0004,S014,5,3085.23,36.0,Paid,N
ORD017610,2024-09-08 00:00:00,P0204,S013,5,1769.65,7.0,Paid,N
ORD004386,2024-06-27 00:00:00,P0243,S016,3,203.21,32.0,Paid,N
ORD017612,2024-08-23 00:00:00,P0297,S009,3,3950.33,12.0,Paid,N
ORD017613,2024-07-12 00:00:00,P0133,S009,1,1818.16,11.0,Paid,Y
ORD017614,2024-09-05 00:00:00,P0166,S016,5,1923.33,35.0,Paid,N
ORD017615,2024-05-29 00:00:00,P0007,S007,3,2524.08,3.0,Paid,N
ORD017616,2024-07-17 00:00:00,P0002,S008,2,1737.69,16.0,Paid,N
ORD017617,2024-06-02 00:00:00,P0218,S001,5,274.69,23.0,Paid,N
ORD017618,2024-08-31 00:00:00,P0053,S018,5,350.98,32.0,Paid,N
ORD017619,2024-08-15 00:00:00,P0080,S018,3,1988.39,20.0,Paid,N
ORD017620,2024-07-16 00:00:00,P0283,S008,3,374.89,12.0,Paid,N
ORD017621,2024-08-06 00:00:00,P0121,S002,5,2877.82,10.0,Paid,N
ORD017622,2024-06-01 00:00:00,P0050,S009,2,1421.52,17.0,Paid,N
ORD017623,2024-06-07 00:00:00,P0240,S005,1,3835.65,5.0,Failed,N
ORD017624,2024-06-08 00:00:00,P0242,S004,1,162.75,40.0,Paid,N
ORD017625,2024-08-01 00:00:00,P0159,S004,5,82.39,24.0,Refunded,N
ORD017626,2024-08-15 00:00:00,P0233,S002,3,3375.38,20.0,Paid,N
ORD017627,2024-06-04 00:00:00,P0045,S003,2,1883.14,11.0,Paid,N
ORD017628,2024-06-29 00:00:00,P0291,S012,5,3102.49,28.0,Paid,N
ORD017629,2024-06-15 00:00:00,P0019,S012,1,2932.89,,Paid,N
ORD017630,2024-08-28 00:00:00,P0012,S015,3,1347.13,12.0,Paid,N
ORD017631,2024-05-23 00:00:00,P0128,S005,4,775.96,6.0,Paid,N
ORD017632,2024-09-03 00:00:00,P0181,S017,5,2694.23,26.0,Paid,N
ORD017633,2024-06-07 00:00:00,P0048,S015,3,3318.42,34.0,Failed,N
ORD017634,2024-08-22 00:00:00,P0231,S001,4,3427.71,34.0,Paid,N
ORD017635,2024-09-08 00:00:00,P0268,S008,1,1597.95,13.0,Paid,N
ORD017636,2024-07-18 00:00:00,P0084,S017,5,1571.52,33.0,Paid,N
ORD017637,2024-08-04 00:00:00,P0113,S011,4,3540.88,3.0,Paid,N
ORD017638,2024-08-20 00:00:00,P0005,S010,2,458.84,14.0,Paid,N
ORD017639,2024-07-04 00:00:00,P0215,S015,2,744.0,32.0,Failed,N
ORD017640,2024-06-16 00:00:00,P0188,S018,2,4028.51,31.0,Failed,N
ORD017641,2024-09-10 00:00:00,P0098,S010,2,2180.98,3.0,Paid,N
ORD017642,2024-08-28 00:00:00,P0212,S008,5,3532.1,29.0,Failed,N
ORD017643,2024-07-10 00:00:00,P0058,S016,3,686.79,8.0,Paid,N
ORD017644,2024-08-20 00:00:00,P0042,S001,2,529.55,21.0,Paid,N
ORD017645,2024-07-27 00:00:00,P0143,S017,5,3474.05,27.0,Paid,N
ORD017646,2024-05-28 00:00:00,P0272,S015,2,3455.45,23.0,Paid,N
ORD017647,2024-07-07 00:00:00,P0106,S014,4,2897.37,10.0,Refunded,N
ORD017648,2024-09-02 00:00:00,P0213,S006,2,2582.9,10.0,Paid,N
ORD017649,2024-06-23 00:00:00,P0051,S016,2,419.19,12.0,Refunded,N
ORD017650,2024-05-24 00:00:00,P0182,S017,5,1345.09,24.0,Paid,N
ORD017651,2024-06-25 00:00:00,P0218,S004,4,274.69,37.0,Paid,N
ORD017652,2024-08-02 00:00:00,P0044,S002,2,1112.46,27.0,Failed,N
ORD017653,2024-07-24 00:00:00,P0241,S010,5,263.03,35.0,Refunded,N
ORD017654,2024-08-12 00:00:00,P0070,S013,5,1942.74,32.0,Paid,N
ORD017655,2024-07-10 00:00:00,P0114,S001,4,1059.91,35.0,Paid,N
ORD017656,2024-09-07 00:00:00,P0224,S008,2,2765.59,40.0,Refunded,N
ORD017657,2024-06-27 00:00:00,P0189,S005,1,507.66,30.0,Paid,N
ORD017658,2024-06-23 00:00:00,P0260,S013,4,460.39,25.0,Refunded,N
ORD017659,2024-08-13 00:00:00,P0020,S016,2,1224.0,11.0,Paid,N
ORD017660,2024-06-22 00:00:00,P0245,S001,5,3810.9,5.0,Paid,N
