snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2024-11-27,P0280,S016,51,38,3
2024-11-27,P0283,S018,61,57,8
2024-11-27,P0286,S011,203,67,12
2024-11-27,P0289,S004,134,33,6
2024-11-27,P0292,S006,61,25,7
2024-11-27,P0295,S013,36,41,4
2024-11-27,P0298,S004,34,34,11
2024-11-26,P0001,S006,81,60,9
2024-11-26,P0004,S007,133,70,11
2024-11-26,P0007,S002,135,64,5
2024-11-26,P0010,S002,22,64,6
2024-11-26,P0013,S003,134,62,6
2024-11-26,P0016,S007,164,61,10
2024-11-26,P0019,S015,66,32,7
2024-11-26,P0022,S005,131,32,11
2024-11-26,P0025,S009,134,41,12
2024-11-26,P0028,S018,50,50,10
2024-11-26,P0031,S004,155,58,11
2024-11-26,P0034,S015,16,47,6
2024-11-26,P0037,S014,191,61,6
2024-11-26,P0040,S003,194,49,12
2024-11-26,P0043,S001,27,56,8
2024-11-26,P0046,S016,183,39,9
2024-11-26,P0049,S016,185,60,4
2024-11-26,P0052,S002,92,37,7
2024-11-26,P0055,S010,137,20,5
2024-11-26,P0058,S010,124,32,3
2024-11-26,P0061,S016,131,45,3
2024-11-26,P0064,S012,107,30,11
2024-11-26,P0067,S006,183,67,9
2024-11-26,P0070,S006,104,55,9
2024-11-26,P0073,S015,96,35,3
2024-11-26,P0076,S007,81,33,3
2024-11-26,P0079,S013,44,39,4
2024-11-26,P0082,S004,17,32,7
2024-11-26,P0085,S018,178,42,9
2024-11-26,P0088,S001,51,54,3
2024-11-26,P0091,S012,203,36,3
2024-11-26,P0094,S003,82,65,8
2024-11-26,P0097,S008,112,59,11
2024-11-26,P0100,S012,193,65,7
2024-11-26,P0103,S001,142,26,6
2024-11-26,P0106,S008,210,33,9
2024-11-26,P0109,S015,152,56,10
2024-11-26,P0112,S018,96,30,4
2024-11-26,P0115,S013,186,55,5
2024-11-26,P0118,S009,191,20,9
2024-11-26,P0121,S003,59,59,8
2024-11-26,P0124,S012,208,44,8
2024-11-26,P0127,S007,169,39,4
2024-11-26,P0130,S010,184,69,10
2024-11-26,P0133,S011,128,27,10
2024-11-26,P0136,S012,45,51,8
2024-11-26,P0139,S013,61,21,11
2024-11-26,P0142,S008,108,56,10
2024-11-26,P0145,S016,72,26,3
2024-11-26,P0148,S016,32,42,3
2024-11-26,P0151,S006,73,46,7
2024-11-26,P0154,S005,130,63,5
2024-11-26,P0157,S009,111,25,8
2024-11-26,P0160,S005,17,25,5
2024-11-26,P0163,S018,201,35,4
2024-11-26,P0166,S006,155,54,8
2024-11-26,P0169,S003,48,38,5
2024-11-26,P0172,S014,14,24,11
2024-11-26,P0175,S018,192,63,12
2024-11-26,P0178,S018,162,22,4
2024-11-26,P0181,S003,40,41,4
2024-11-26,P0184,S016,71,57,9
2024-11-26,P0187,S010,142,53,10
2024-11-26,P0190,S003,205,24,4
2024-11-26,P0193,S003,90,20,7
2024-11-26,P0196,S011,204,47,12
2024-11-26,P0199,S007,184,38,11
2024-11-26,P0202,S001,91,25,6
2024-11-26,P0205,S015,196,47,8
2024-11-26,P0208,S010,107,52,3
2024-11-26,P0211,S002,150,54,12
2024-11-26,P0214,S013,132,66,11
2024-11-26,P0217,S005,75,29,10
2024-11-26,P0220,S016,132,20,7
2024-11-26,P0223,S016,154,36,11
2024-11-26,P0226,S009,18,45,12
2024-11-26,P0229,S016,80,58,4
2024-11-26,P0232,S004,119,44,4
2024-11-26,P0235,S004,85,53,4
2024-11-26,P0238,S001,190,64,3
2024-11-26,P0241,S005,95,56,8
2024-11-26,P0244,S012,61,49,8
2024-11-26,P0247,S009,170,63,10
2024-11-26,P0250,S012,42,62,11
2024-11-26,P0253,S003,188,61,12
2024-11-26,P0256,S014,204,35,12
2024-11-26,P0259,S016,187,24,9
2024-11-26,P0262,S003,94,68,12
2024-11-26,P0265,S001,21,26,10
2024-11-26,P0268,S013,181,57,8
2024-11-26,P0271,S001,180,37,6
2024-11-26,P0274,S018,27,55,7
2024-11-26,P0277,S016,202,35,4
2024-11-26,P0280,S007,155,62,5
2024-11-26,P0283,S010,153,55,3
2024-11-26,P0286,S001,23,53,8
2024-11-26,P0289,S015,87,26,7
2024-11-26,P0292,S002,64,28,5
2024-11-26,P0295,S013,192,62,5
2024-11-26,P0298,S006,147,66,12
2024-11-25,P0001,S008,135,38,3
2024-11-25,P0004,S010,83,23,8
2024-11-25,P0007,S016,99,63,12
2024-11-25,P0010,S014,167,41,8
2024-11-25,P0013,S001,33,70,7
2024-11-25,P0016,S009,194,27,9
2024-11-25,P0019,S015,201,59,11
2024-11-25,P0022,S008,143,20,10
2024-11-25,P0025,S004,73,56,11
2024-11-25,P0028,S002,153,20,8
2024-11-25,P0031,S016,203,30,8
2024-11-25,P0034,S003,188,34,12
2024-11-25,P0037,S017,62,44,12
2024-11-25,P0040,S013,39,49,10
2024-11-25,P0043,S018,67,21,5
2024-11-25,P0046,S007,62,53,12
2024-11-25,P0049,S012,176,20,10
2024-11-25,P0052,S011,190,67,3
2024-11-25,P0055,S012,182,53,3
2024-11-25,P0058,S004,42,55,7
2024-11-25,P0061,S017,154,42,11
2024-11-25,P0064,S001,177,63,6
2024-11-25,P0067,S010,104,54,12
2024-11-25,P0070,S001,33,49,7
2024-11-25,P0073,S018,36,23,6
2024-11-25,P0076,S014,154,61,8
2024-11-25,P0079,S006,153,39,10
2024-11-25,P0082,S012,83,29,11
2024-11-25,P0085,S014,192,45,3
2024-11-25,P0088,S011,176,55,6
2024-11-25,P0091,S003,204,41,9
2024-11-25,P0094,S018,169,29,3
2024-11-25,P0097,S002,49,21,5
2024-11-25,P0100,S003,12,48,3
2024-11-25,P0103,S003,97,28,10
2024-11-25,P0106,S013,124,37,4
2024-11-25,P0109,S001,150,49,6
2024-11-25,P0112,S008,54,21,4
2024-11-25,P0115,S001,138,34,5
2024-11-25,P0118,S011,24,38,9
2024-11-25,P0121,S018,43,62,10
2024-11-25,P0124,S002,48,65,6
2024-11-25,P0127,S018,22,44,4
2024-11-25,P0130,S010,109,62,5
2024-11-25,P0133,S010,154,50,10
2024-11-25,P0136,S015,67,31,12
2024-11-25,P0139,S004,9999,66,3
2024-11-25,P0142,S010,94,23,10
2024-11-25,P0145,S001,36,54,10
2024-11-25,P0148,S012,136,21,3
2024-11-25,P0151,S016,51,65,5
2024-11-25,P0154,S005,136,54,9
2024-11-25,P0157,S011,40,31,6
2024-11-25,P0160,S008,100,70,4
2024-11-25,P0163,S006,36,50,9
2024-11-25,P0166,S005,41,45,6
2024-11-25,P0169,S017,95,39,7
2024-11-25,P0172,S002,126,30,4
2024-11-25,P0175,S005,140,28,12
2024-11-25,P0178,S001,141,50,5
2024-11-25,P0181,S018,137,48,5
2024-11-25,P0184,S017,163,21,12
2024-11-25,P0187,S016,121,56,10
2024-11-25,P0190,S009,111,65,9
2024-11-25,P0193,S001,22,44,3
2024-11-25,P0196,S005,120,60,12
2024-11-25,P0199,S002,202,32,5
2024-11-25,P0202,S018,180,48,10
2024-11-25,P0205,S018,103,62,6
2024-11-25,P0208,S004,119,32,10
2024-11-25,P0211,S001,86,38,10
2024-11-25,P0214,S012,82,61,3
2024-11-25,P0217,S015,106,53,3
2024-11-25,P0220,S004,103,28,11
2024-11-25,P0223,S009,96,44,7
2024-11-25,P0226,S006,40,49,8
2024-11-25,P0229,S007,65,21,11
2024-11-25,P0232,S005,188,51,10
2024-11-25,P0235,S011,167,50,5
2024-11-25,P0238,S016,198,28,9
2024-11-25,P0241,S007,77,69,5
2024-11-25,P0244,S014,143,56,5
2024-11-25,P0247,S013,171,57,8
2024-11-25,P0250,S011,35,24,12
2024-11-25,P0253,S018,108,42,11
2024-11-25,P0256,S012,185,46,4
2024-11-25,P0259,S015,115,30,4
2024-11-25,P0262,S011,78,26,11
2024-11-25,P0265,S009,165,50,10
2024-11-25,P0268,S004,174,51,5
2024-11-25,P0271,S007,139,40,6
2024-11-25,P0274,S008,147,40,7
2024-11-25,P0277,S009,112,30,5
2024-11-25,P0280,S018,72,34,9
2024-11-25,P0283,S006,10,41,9
2024-11-25,P0286,S007,195,25,10
2024-11-25,P0289,S014,202,46,3
2024-11-25,P0292,S005,124,47,3
2024-11-25,P0295,S009,136,29,4
2024-11-25,P0298,S001,131,45,5
2024-11-24,P0001,S002,31,20,5
2024-11-24,P0004,S011,16,24,4
2024-11-24,P0007,S012,46,70,4
2024-11-24,P0010,S009,154,43,6
2024-11-24,P0013,S015,204,48,8
2024-11-24,P0016,S012,54,59,7
2024-11-24,P0019,S005,139,32,3
2024-11-24,P0022,S009,184,47,7
2024-11-24,P0025,S009,169,29,10
2024-11-24,P0028,S008,12,30,11
2024-11-24,P0031,S014,98,36,5
2024-11-24,P0034,S015,98,52,9
2024-11-24,P0037,S006,142,28,5
2024-11-24,P0040,S012,42,39,9
2024-11-24,P0043,S001,95,52,5
2024-11-24,P0046,S011,114,23,6
2024-11-24,P0049,S009,54,62,5
2024-11-24,P0052,S015,105,49,5
2024-11-24,P0055,S001,137,66,12
2024-11-24,P0058,S011,195,36,12
2024-11-24,P0061,S002,22,65,10
2024-11-24,P0064,S013,83,47,7
2024-11-24,P0067,S006,174,20,8
2024-11-24,P0070,S006,113,51,10
2024-11-24,P0073,S018,57,28,12
2024-11-24,P0076,S017,191,68,7
2024-11-24,P0079,S008,209,33,4
2024-11-24,P0082,S002,115,34,9
2024-11-24,P0085,S016,10,20,7
2024-11-24,P0088,S016,32,68,3
2024-11-24,P0091,S007,48,28,5
2024-11-24,P0094,S017,81,49,5
2024-11-24,P0097,S017,162,43,7
2024-11-24,P0100,S012,195,32,12
2024-11-24,P0103,S009,96,29,8
2024-11-24,P0106,S010,116,56,9
2024-11-24,P0109,S003,64,54,4
2024-11-24,P0112,S013,141,37,7
2024-11-24,P0115,S013,146,46,3
2024-11-24,P0118,S012,46,41,5
2024-11-24,P0121,S007,158,60,9
2024-11-24,P0124,S002,113,64,10
2024-11-24,P0127,S006,132,25,10
2024-11-24,P0130,S012,197,26,10
2024-11-24,P0133,S004,70,43,3
2024-11-24,P0136,S003,146,53,8
2024-11-24,P0139,S008,38,37,9
2024-11-24,P0142,S010,67,48,4
2024-11-24,P0145,S016,40,27,4
2024-11-24,P0148,S007,153,63,5
2024-11-24,P0151,S007,122,42,12
2024-11-24,P0154,S016,173,27,7
2024-11-24,P0157,S008,202,53,6
2024-11-24,P0160,S015,126,30,4
2024-11-24,P0163,S003,151,62,3
2024-11-24,P0166,S006,111,70,12
2024-11-24,P0169,S012,210,43,4
2024-11-24,P0172,S015,87,61,8
2024-11-24,P0175,S006,17,67,12
2024-11-24,P0178,S007,77,47,10
2024-11-24,P0181,S007,164,66,11
2024-11-24,P0184,S007,74,56,8
2024-11-24,P0187,S010,86,46,11
2024-11-24,P0190,S009,139,35,7
2024-11-24,P0193,S015,48,45,6
2024-11-24,P0196,S015,47,43,5
2024-11-24,P0199,S007,145,38,3
2024-11-24,P0202,S003,42,60,12
2024-11-24,P0205,S012,10,30,9
2024-11-24,P0208,S008,27,50,6
2024-11-24,P0211,S017,123,51,10
2024-11-24,P0214,S005,171,22,6
2024-11-24,P0217,S004,165,28,6
2024-11-24,P0220,S011,200,38,10
2024-11-24,P0223,S007,162,51,8
2024-11-24,P0226,S016,28,49,5
2024-11-24,P0229,S014,182,31,4
2024-11-24,P0232,S012,107,46,3
2024-11-24,P0235,S004,22,42,6
2024-11-24,P0238,S011,26,68,5
2024-11-24,P0241,S012,30,36,3
2024-11-24,P0244,S010,169,47,3
2024-11-24,P0247,S009,35,41,12
2024-11-24,P0250,S014,199,47,11
2024-11-24,P0253,S002,155,57,9
2024-11-24,P0256,S017,170,50,3
2024-11-24,P0259,S012,193,55,11
2024-11-24,P0262,S001,186,54,10
2024-11-24,P0265,S013,95,44,10
2024-11-24,P0268,S009,44,66,3
2024-11-24,P0271,S013,97,38,4
2024-11-24,P0274,S015,73,53,11
2024-11-24,P0277,S003,61,66,11
2024-11-24,P0280,S016,204,33,6
2024-11-24,P0283,S011,203,51,6
2024-11-24,P0286,S012,40,47,4
2024-11-24,P0289,S007,25,65,6
2024-11-24,P0292,S008,75,39,9
2024-11-24,P0295,S013,171,50,6
2024-11-24,P0298,S011,32,69,6
2024-11-23,P0001,S018,209,21,3
2024-11-23,P0004,S013,194,43,6
2024-11-23,P0007,S007,175,58,10
2024-11-23,P0010,S009,107,29,5
2024-11-23,P0013,S012,191,69,9
2024-11-23,P0016,S004,43,53,4
2024-11-23,P0019,S005,116,68,8
2024-11-23,P0022,S011,21,21,4
2024-11-23,P0025,S018,173,53,3
2024-11-23,P0028,S016,189,32,10
2024-11-23,P0031,S007,59,34,6
2024-11-23,P0034,S015,171,32,5
2024-11-23,P0037,S005,122,49,8
2024-11-23,P0040,S002,114,23,3
2024-11-23,P0043,S016,110,65,6
2024-11-23,P0046,S014,117,63,12
2024-11-23,P0049,S003,127,34,6
2024-11-23,P0052,S005,51,51,5
2024-11-23,P0055,S014,29,55,5
2024-11-23,P0058,S003,174,49,6
2024-11-23,P0061,S008,118,30,10
2024-11-23,P0064,S013,127,51,7
2024-11-23,P0067,S018,151,25,7
2024-11-23,P0070,S012,170,31,4
2024-11-23,P0073,S012,132,36,3
2024-11-23,P0076,S004,49,57,11
2024-11-23,P0079,S011,75,39,8
2024-11-23,P0082,S015,187,27,12
2024-11-23,P0085,S008,165,69,4
2024-11-23,P0088,S011,84,57,4
2024-11-23,P0091,S009,122,32,10
2024-11-23,P0094,S008,43,35,3
2024-11-23,P0097,S003,115,67,9
2024-11-23,P0100,S010,28,59,11
2024-11-23,P0103,S016,9999,48,5
2024-11-23,P0106,S013,77,23,5
2024-11-23,P0109,S014,117,59,11
2024-11-23,P0112,S006,95,27,8
2024-11-23,P0115,S002,120,40,8
2024-11-23,P0118,S013,95,20,4
2024-11-23,P0121,S008,51,67,6
2024-11-23,P0124,S011,40,49,5
2024-11-23,P0127,S009,202,70,4
2024-11-23,P0130,S015,176,47,7
2024-11-23,P0133,S001,112,31,6
2024-11-23,P0136,S005,28,25,11
2024-11-23,P0139,S002,24,38,3
2024-11-23,P0142,S011,118,57,12
2024-11-23,P0145,S018,103,54,9
2024-11-23,P0148,S005,185,29,12
2024-11-23,P0151,S002,204,58,10
2024-11-23,P0154,S005,27,33,9
2024-11-23,P0157,S006,99,44,7
2024-11-23,P0160,S008,138,47,3
2024-11-23,P0163,S008,130,70,3
2024-11-23,P0166,S001,30,35,7
2024-11-23,P0169,S015,106,61,4
2024-11-23,P0172,S004,103,49,10
2024-11-23,P0175,S001,162,21,9
2024-11-23,P0178,S014,191,34,4
2024-11-23,P0181,S005,140,68,11
2024-11-23,P0184,S018,58,67,11
2024-11-23,P0187,S013,68,37,3
2024-11-23,P0190,S002,48,68,10
2024-11-23,P0193,S013,43,66,3
2024-11-23,P0196,S013,27,40,10
2024-11-23,P0199,S004,38,40,12
2024-11-23,P0202,S010,179,33,6
2024-11-23,P0205,S015,196,24,12
2024-11-23,P0208,S003,-15,41,6
2024-11-23,P0211,S006,17,27,11
2024-11-23,P0214,S008,45,61,4
2024-11-23,P0217,S005,195,58,6
2024-11-23,P0220,S017,204,20,3
2024-11-23,P0223,S003,180,66,7
2024-11-23,P0226,S009,47,45,5
2024-11-23,P0229,S009,48,33,4
2024-11-23,P0232,S013,132,20,11
2024-11-23,P0235,S011,193,31,6
2024-11-23,P0238,S007,68,58,4
2024-11-23,P0241,S008,167,43,10
2024-11-23,P0244,S007,195,54,4
2024-11-23,P0247,S010,179,44,9
2024-11-23,P0250,S003,193,59,3
2024-11-23,P0253,S008,79,70,5
2024-11-23,P0256,S017,38,29,7
2024-11-23,P0259,S004,106,58,8
2024-11-23,P0262,S010,79,43,9
2024-11-23,P0265,S013,87,26,5
2024-11-23,P0268,S002,147,38,4
2024-11-23,P0271,S009,114,44,7
2024-11-23,P0274,S015,25,34,5
2024-11-23,P0277,S006,20,65,7
2024-11-23,P0280,S015,170,28,9
2024-11-23,P0283,S007,199,41,11
2024-11-23,P0286,S018,160,47,7
2024-11-23,P0289,S014,105,57,11
2024-11-23,P0292,S006,107,22,3
2024-11-23,P0295,S001,210,43,8
2024-11-23,P0298,S006,160,29,12
2024-11-22,P0001,S015,110,58,5
2024-11-22,P0004,S002,107,42,4
2024-11-22,P0007,S011,97,51,9
2024-11-22,P0010,S005,47,31,7
2024-11-22,P0013,S012,77,34,5
2024-11-22,P0016,S018,195,68,6
2024-11-22,P0019,S005,89,27,6
2024-11-22,P0022,S002,115,34,11
2024-11-22,P0025,S004,77,58,7
2024-11-22,P0028,S003,196,57,12
2024-11-22,P0031,S017,107,25,12
2024-11-22,P0034,S017,128,21,9
2024-11-22,P0037,S011,117,32,4
2024-11-22,P0040,S007,174,21,7
2024-11-22,P0043,S007,194,29,3
2024-11-22,P0046,S010,98,26,9
2024-11-22,P0049,S015,84,32,6
2024-11-22,P0052,S001,141,68,12
2024-11-22,P0055,S013,110,53,8
2024-11-22,P0058,S003,12,52,6
2024-11-22,P0061,S009,166,68,12
2024-11-22,P0064,S007,99,22,10
2024-11-22,P0067,S013,64,22,9
2024-11-22,P0070,S013,178,47,9
2024-11-22,P0073,S002,75,58,5
2024-11-22,P0076,S007,62,65,7
2024-11-22,P0079,S018,85,64,3
2024-11-22,P0082,S003,159,26,3
2024-11-22,P0085,S004,118,29,7
2024-11-22,P0088,S001,86,20,3
2024-11-22,P0091,S013,170,42,7
2024-11-22,P0094,S018,202,28,5
2024-11-22,P0097,S001,183,41,3
2024-11-22,P0100,S018,186,38,4
2024-11-22,P0103,S016,94,28,4
2024-11-22,P0106,S005,80,33,12
2024-11-22,P0109,S016,95,57,4
2024-11-22,P0112,S001,188,29,7
2024-11-22,P0115,S003,123,21,9
2024-11-22,P0118,S014,125,27,10
2024-11-22,P0121,S002,63,49,6
2024-11-22,P0124,S015,197,59,8
2024-11-22,P0127,S010,15,35,8
2024-11-22,P0130,S014,70,65,5
2024-11-22,P0133,S003,94,43,7
2024-11-22,P0136,S018,184,32,6
2024-11-22,P0139,S004,143,42,11
2024-11-22,P0142,S006,190,70,7
2024-11-22,P0145,S015,10,42,9
2024-11-22,P0148,S014,47,45,4
2024-11-22,P0151,S006,157,46,7
2024-11-22,P0154,S006,129,60,6
2024-11-22,P0157,S003,167,52,12
2024-11-22,P0160,S017,146,70,11
2024-11-22,P0163,S005,155,26,8
2024-11-22,P0166,S004,18,56,4
2024-11-22,P0169,S008,97,66,4
2024-11-22,P0172,S013,11,24,10
2024-11-22,P0175,S013,71,63,10
2024-11-22,P0178,S015,86,54,3
2024-11-22,P0181,S003,55,65,10
2024-11-22,P0184,S005,59,44,12
2024-11-22,P0187,S011,183,51,9
2024-11-22,P0190,S018,30,69,9
2024-11-22,P0193,S012,202,28,4
2024-11-22,P0196,S006,51,56,9
2024-11-22,P0199,S009,26,52,11
2024-11-22,P0202,S007,51,70,3
2024-11-22,P0205,S001,42,29,8
2024-11-22,P0208,S013,23,52,6
2024-11-22,P0211,S005,144,31,12
2024-11-22,P0214,S016,100,41,7
2024-11-22,P0217,S009,161,66,10
2024-11-22,P0220,S018,99,62,9
2024-11-22,P0223,S013,80,39,11
2024-11-22,P0226,S011,111,63,4
2024-11-22,P0229,S017,156,45,5
2024-11-22,P0232,S005,148,25,4
2024-11-22,P0235,S016,67,37,11
2024-11-22,P0238,S008,98,52,6
2024-11-22,P0241,S012,87,64,11
2024-11-22,P0244,S017,102,49,6
2024-11-22,P0247,S003,38,24,3
2024-11-22,P0250,S007,51,60,3
2024-11-22,P0253,S012,39,32,11
2024-11-22,P0256,S016,79,28,8
2024-11-22,P0259,S012,98,29,4
2024-11-22,P0262,S007,27,40,9
2024-11-22,P0265,S014,48,47,5
2024-11-22,P0268,S004,78,30,6
2024-11-22,P0271,S013,77,43,11
2024-11-22,P0274,S015,112,61,10
2024-11-22,P0277,S011,47,35,9
2024-11-22,P0280,S008,46,42,5
2024-11-22,P0283,S004,19,44,8
2024-11-22,P0286,S008,194,70,10
2024-11-22,P0289,S015,80,55,9
2024-11-22,P0292,S016,136,25,5
2024-11-22,P0295,S003,190,56,9
2024-11-22,P0298,S010,110,29,3
2024-11-21,P0001,S009,26,61,3
2024-11-21,P0004,S006,111,46,8
2024-11-21,P0007,S011,118,67,4
2024-11-21,P0010,S006,155,53,9
2024-11-21,P0013,S007,114,56,4
2024-11-21,P0016,S002,118,27,6
2024-11-21,P0019,S016,65,60,12
2024-11-21,P0022,S005,131,23,11
2024-11-21,P0025,S010,119,54,8
2024-11-21,P0028,S005,191,31,10
2024-11-21,P0031,S002,191,32,11
2024-11-21,P0034,S010,206,31,6
2024-11-21,P0037,S012,48,43,5
2024-11-21,P0040,S002,20,45,12
2024-11-21,P0043,S012,28,22,9
2024-11-21,P0046,S007,160,63,10
2024-11-21,P0049,S016,205,65,8
2024-11-21,P0052,S013,165,42,7
2024-11-21,P0055,S009,174,24,5
2024-11-21,P0058,S001,24,48,4
2024-11-21,P0061,S006,133,53,7
2024-11-21,P0064,S011,132,67,7
2024-11-21,P0067,S003,172,40,12
2024-11-21,P0070,S008,59,34,8
2024-11-21,P0073,S018,35,34,12
2024-11-21,P0076,S015,198,26,9
2024-11-21,P0079,S006,88,54,7
2024-11-21,P0082,S007,195,34,7
2024-11-21,P0085,S005,178,24,5
2024-11-21,P0088,S006,9999,49,4
2024-11-21,P0091,S010,38,69,3
2024-11-21,P0094,S011,184,23,9
2024-11-21,P0097,S009,118,61,12
2024-11-21,P0100,S009,77,20,4
2024-11-21,P0103,S004,56,64,11
2024-11-21,P0106,S016,31,46,6
2024-11-21,P0109,S013,82,65,7
2024-11-21,P0112,S006,46,47,12
2024-11-21,P0115,S008,186,21,6
2024-11-21,P0118,S002,64,26,12
2024-11-21,P0121,S012,40,54,6
2024-11-21,P0124,S013,13,28,7
2024-11-21,P0127,S015,124,39,6
2024-11-21,P0130,S003,89,57,10
2024-11-21,P0133,S017,27,24,7
2024-11-21,P0136,S002,196,68,6
2024-11-21,P0139,S009,131,44,7
2024-11-21,P0142,S004,118,64,3
2024-11-21,P0145,S005,99,46,8
2024-11-21,P0148,S011,41,29,4
2024-11-21,P0151,S014,63,43,10
2024-11-21,P0154,S018,10,44,7
2024-11-21,P0157,S017,173,33,11
2024-11-21,P0160,S011,15,33,7
2024-11-21,P0163,S002,188,21,5
2024-11-21,P0166,S017,134,61,6
2024-11-21,P0169,S008,63,20,10
2024-11-21,P0172,S013,192,30,6
2024-11-21,P0175,S008,151,47,9
2024-11-21,P0178,S004,183,32,10
2024-11-21,P0181,S002,27,28,9
2024-11-21,P0184,S013,200,64,12
2024-11-21,P0187,S016,58,44,12
2024-11-21,P0190,S014,190,69,6
2024-11-21,P0193,S004,172,64,12
2024-11-21,P0196,S004,128,44,5
2024-11-21,P0199,S002,79,67,6
2024-11-21,P0202,S001,48,66,9
2024-11-21,P0205,S008,176,32,8
2024-11-21,P0208,S004,202,62,9
2024-11-21,P0211,S001,26,23,4
2024-11-21,P0214,S008,159,60,4
2024-11-21,P0217,S003,162,57,6
2024-11-21,P0220,S013,26,58,7
2024-11-21,P0223,S007,95,31,4
2024-11-21,P0226,S007,97,58,3
2024-11-21,P0229,S008,76,51,5
2024-11-21,P0232,S007,85,23,10
2024-11-21,P0235,S018,73,58,4
2024-11-21,P0238,S005,186,31,11
2024-11-21,P0241,S009,-15,67,9
2024-11-21,P0244,S011,87,44,3
2024-11-21,P0247,S009,124,32,4
2024-11-21,P0250,S018,71,21,12
2024-11-21,P0253,S003,203,56,4
2024-11-21,P0256,S006,62,55,4
2024-11-21,P0259,S007,208,34,10
2024-11-21,P0262,S010,15,30,9
2024-11-21,P0265,S016,92,37,11
2024-11-21,P0268,S013,138,24,4
2024-11-21,P0271,S007,30,27,7
2024-11-21,P0274,S005,54,51,9
2024-11-21,P0277,S014,110,22,3
2024-11-21,P0280,S011,35,45,6
2024-11-21,P0283,S005,46,70,12
2024-11-21,P0286,S017,41,31,7
2024-11-21,P0289,S017,29,42,11
2024-11-21,P0292,S010,205,63,8
2024-11-21,P0295,S005,37,66,10
2024-11-21,P0298,S005,208,54,10
2024-11-20,P0001,S010,125,38,7
2024-11-20,P0004,S004,110,36,11
2024-11-20,P0007,S016,14,38,5
2024-11-20,P0010,S013,95,57,8
2024-11-20,P0013,S017,99,55,6
2024-11-20,P0016,S005,119,48,11
2024-11-20,P0019,S010,176,59,3
2024-11-20,P0022,S012,13,60,10
2024-11-20,P0025,S005,202,67,4
2024-11-20,P0028,S008,148,62,3
2024-11-20,P0031,S008,106,64,12
2024-11-20,P0034,S012,195,31,9
2024-11-20,P0037,S014,39,57,4
2024-11-20,P0040,S005,195,23,9
2024-11-20,P0043,S008,70,24,8
2024-11-20,P0046,S013,58,27,5
2024-11-20,P0049,S015,52,50,11
2024-11-20,P0052,S001,34,24,12
2024-11-20,P0055,S014,159,60,5
2024-11-20,P0058,S006,58,28,6
2024-11-20,P0061,S005,195,46,5
2024-11-20,P0064,S007,115,68,11
2024-11-20,P0067,S012,60,69,9
2024-11-20,P0070,S015,158,41,12
2024-11-20,P0073,S002,111,51,11
2024-11-20,P0076,S014,108,59,5
2024-11-20,P0079,S004,117,41,9
2024-11-20,P0082,S012,205,40,5
2024-11-20,P0085,S006,18,26,11
2024-11-20,P0088,S008,39,42,7
2024-11-20,P0091,S010,173,50,8
2024-11-20,P0094,S003,90,63,5
2024-11-20,P0097,S013,206,27,5
2024-11-20,P0100,S008,208,64,12
2024-11-20,P0103,S009,209,29,8
2024-11-20,P0106,S010,71,65,7
2024-11-20,P0109,S018,46,58,8
2024-11-20,P0112,S008,140,40,7
2024-11-20,P0115,S004,141,68,4
2024-11-20,P0118,S009,169,39,3
2024-11-20,P0121,S010,208,34,10
2024-11-20,P0124,S002,190,49,4
2024-11-20,P0127,S011,185,50,10
2024-11-20,P0130,S003,25,26,7
2024-11-20,P0133,S007,35,32,3
2024-11-20,P0136,S014,200,42,12
2024-11-20,P0139,S018,118,25,7
2024-11-20,P0142,S010,23,66,5
2024-11-20,P0145,S017,51,43,7
2024-11-20,P0148,S003,47,57,7
2024-11-20,P0151,S006,155,34,4
2024-11-20,P0154,S018,92,63,8
2024-11-20,P0157,S016,164,44,10
2024-11-20,P0160,S001,202,40,5
2024-11-20,P0163,S008,167,26,5
2024-11-20,P0166,S002,155,52,8
2024-11-20,P0169,S007,29,30,10
2024-11-20,P0172,S002,207,55,6
2024-11-20,P0175,S003,144,22,12
2024-11-20,P0178,S010,29,42,5
2024-11-20,P0181,S003,52,37,12
2024-11-20,P0184,S006,96,46,4
2024-11-20,P0187,S009,205,30,5
2024-11-20,P0190,S004,68,28,5
2024-11-20,P0193,S017,182,56,8
2024-11-20,P0196,S013,27,64,7
2024-11-20,P0199,S012,91,32,7
2024-11-20,P0202,S004,168,43,10
2024-11-20,P0205,S002,155,70,5
2024-11-20,P0208,S017,142,42,12
2024-11-20,P0211,S014,189,52,11
2024-11-20,P0214,S002,47,56,6
2024-11-20,P0217,S016,42,43,9
2024-11-20,P0220,S013,141,45,9
2024-11-20,P0223,S001,171,39,5
2024-11-20,P0226,S004,42,45,9
2024-11-20,P0229,S008,114,66,10
2024-11-20,P0232,S016,106,56,11
2024-11-20,P0235,S009,22,68,3
2024-11-20,P0238,S008,91,36,8
2024-11-20,P0241,S008,42,64,6
2024-11-20,P0244,S001,125,26,12
2024-11-20,P0247,S002,114,44,12
2024-11-20,P0250,S015,66,25,8
2024-11-20,P0253,S013,84,46,4
2024-11-20,P0256,S011,39,46,5
2024-11-20,P0259,S009,25,23,8
2024-11-20,P0262,S006,85,44,5
2024-11-20,P0265,S009,63,20,4
2024-11-20,P0268,S008,70,45,9
